sheet_name,indicatorCode,typeOptions,dataelementuid,dataset,validAges,validSexes,validKPs,categoryoptioncombouid
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,25-29,Male,,O4M73r7CEs1
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,30-34,Female,,GJBPjJZBrRn
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,30-34,Male,,JqROtRoCBHP
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,35-39,Female,,GNrMxECWqDp
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,35-39,Male,,aReRE4UUoKW
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,40-44,Female,,XEIYBLvAzIb
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,40-44,Male,,pVFmF7dKnTq
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,45-49,Female,,pW32ZkMbRSO
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,45-49,Male,,BiJwnz9vw41
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,50+,Female,,mN07ApGjAKh
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewNeg,DSD,tqP00nubcdo,MER,50+,Male,,rL9fEh5MSHf
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,<01,Female,,gWPhDYzmbw5
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,<01,Male,,LokBv4egnfg
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,01-04,Female,,IsuCX2xSvKQ
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,01-04,Male,,o3zyOwZyxi7
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,05-09,Female,,hLjLWfjGWpK
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,05-09,Male,,uPn8wdfqpnK
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,10-14,Female,,T7F0DwyrbBV
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,10-14,Male,,vUUk6jQrXdb
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,15-19,Female,,wem5QqoRkkh
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,15-19,Male,,VemdciGizc8
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,20-24,Female,,V6ykris04Kr
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,20-24,Male,,dywO69YrrUq
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,25-29,Female,,zDtqexNpaj8
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,25-29,Male,,ClRyt3CO2CU
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,30-34,Female,,ewxqtAm93uz
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,30-34,Male,,rHymehDGb3n
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,35-39,Female,,ew4H9zzs0GI
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,35-39,Male,,eVb1NqOEUoq
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,40-44,Female,,Ys91wCxDGwp
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,40-44,Male,,Lq9WappoJ2W
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,45-49,Female,,oBVan2Rcsdj
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,45-49,Male,,zzHeHMx5Mh1
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,50+,Female,,fpnwXTQGmD5
TB_STAT_ART,TB_STAT.N.Age/Sex/KnownNewPosNeg.20T.NewPos,DSD,tqP00nubcdo,MER,50+,Male,,hjgWcKahM96
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,<01,Female,,Pv51tDz8wHc
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,<01,Male,,sGE1IjFYNjF
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,01-04,Female,,Pv51tDz8wHc
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,01-04,Male,,sGE1IjFYNjF
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,05-09,Female,,Pv51tDz8wHc
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,05-09,Male,,sGE1IjFYNjF
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,10-14,Female,,Pv51tDz8wHc
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,10-14,Male,,sGE1IjFYNjF
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,15-19,Female,,NxWS31FH6DC
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,15-19,Male,,aXiCuDLkhT1
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,20-24,Female,,NxWS31FH6DC
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,20-24,Male,,aXiCuDLkhT1
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,25-29,Female,,NxWS31FH6DC
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,25-29,Male,,aXiCuDLkhT1
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,30-34,Female,,NxWS31FH6DC
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,30-34,Male,,aXiCuDLkhT1
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,35-39,Female,,NxWS31FH6DC
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,35-39,Male,,aXiCuDLkhT1
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,40-44,Female,,NxWS31FH6DC
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,40-44,Male,,aXiCuDLkhT1
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,45-49,Female,,NxWS31FH6DC
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,45-49,Male,,aXiCuDLkhT1
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,50+,Female,,NxWS31FH6DC
Epi Cascade I,TX_CURR_SUBNAT.N.Age/Sex/HIVStatus.20T,,KeIo9JZPFIC,SUBNAT,50+,Male,,aXiCuDLkhT1
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,<01,Female,,OMVFa98P0Yg
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,<01,Male,,GnpJeq2XENE
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,01-04,Female,,dRjezxQktoz
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,01-04,Male,,jjUGfPF0ObP
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,05-09,Female,,zLbjm4E1NsG
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,05-09,Male,,p1HABZs9ydt
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,10-14,Female,,AG0milXShQM
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,10-14,Male,,tEMe0224zlP
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,15-19,Female,,QqlHrg6f0Sm
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,15-19,Male,,LpnJL4zZxRH
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,20-24,Female,,LyXZybq6Sjf
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,20-24,Male,,NCnIv37EwU1
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,25-29,Female,,zqARzn2wVj5
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,25-29,Male,,y9LP85d8t4b
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,30-34,Female,,Vi8sd7mvZW4
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,30-34,Male,,YDzeLL6xf5o
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,35-39,Female,,hRq4baaUamW
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,35-39,Male,,XcW5HWccYYZ
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,40-44,Female,,PEXIFVXGP9S
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,40-44,Male,,zouTxRQ0kXP
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,45-49,Female,,J8fGj3Iefbc
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,45-49,Male,,zUjkTTlva36
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,50+,Female,,lR2zeQ9VfB8
TX,TX_CURR.N.Age/Sex/HIVStatus.20T,DSD,di4b6joXm84,MER,50+,Male,,QwUdNwRA8Uc
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,<01,Female,,OMVFa98P0Yg
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,<01,Male,,GnpJeq2XENE
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,01-04,Female,,dRjezxQktoz
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,01-04,Male,,jjUGfPF0ObP
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,05-09,Female,,zLbjm4E1NsG
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,05-09,Male,,p1HABZs9ydt
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,10-14,Female,,AG0milXShQM
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,10-14,Male,,tEMe0224zlP
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,15-19,Female,,QqlHrg6f0Sm
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,15-19,Male,,LpnJL4zZxRH
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,20-24,Female,,LyXZybq6Sjf
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,20-24,Male,,NCnIv37EwU1
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,25-29,Female,,zqARzn2wVj5
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,25-29,Male,,y9LP85d8t4b
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,30-34,Female,,Vi8sd7mvZW4
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,30-34,Male,,YDzeLL6xf5o
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,35-39,Female,,hRq4baaUamW
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,35-39,Male,,XcW5HWccYYZ
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,40-44,Female,,PEXIFVXGP9S
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,40-44,Male,,zouTxRQ0kXP
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,45-49,Female,,J8fGj3Iefbc
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,45-49,Male,,zUjkTTlva36
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,50+,Female,,lR2zeQ9VfB8
TX,TX_NEW.N.Age/Sex/HIVStatus.20T,DSD,vmfKLKi1NBA,MER,50+,Male,,QwUdNwRA8Uc
KP,TX_NEW.N.KeyPop/HIVStatus.20T,DSD,ktZYUSS0Zjo,MER,,,FSW,dUCNvz8ByrS
KP,TX_NEW.N.KeyPop/HIVStatus.20T,DSD,ktZYUSS0Zjo,MER,,,MSM,wbJ9Nh2jqUG
KP,TX_NEW.N.KeyPop/HIVStatus.20T,DSD,ktZYUSS0Zjo,MER,,,People in prisons and other enclosed settings,VCEoYHLyTxk
KP,TX_NEW.N.KeyPop/HIVStatus.20T,DSD,ktZYUSS0Zjo,MER,,,PWID,FyhQbdBMM1p
KP,TX_NEW.N.KeyPop/HIVStatus.20T,DSD,ktZYUSS0Zjo,MER,,,TG,fCiy8R7Dv9x
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,<01,Female,,YVmIiOo8V17
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,<01,Male,,vIZW4Jv7qqy
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,01-04,Female,,HDhg4LTHBRa
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,01-04,Male,,bQY52yJFcaj
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,05-09,Female,,rAvlLbG5dAb
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,05-09,Male,,sjBprG9Atqw
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,10-14,Female,,dpFsZrc6Ffc
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,10-14,Male,,Cz8TfD9G4NS
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,15-19,Female,,A30fQSASmum
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,15-19,Male,,hX01YQ8Xd0A
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,20-24,Female,,d7veFTMK1Jw
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,20-24,Male,,Slv7vEZKRXb
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,25-29,Female,,I0zEWK2C11q
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,25-29,Male,,X3iUwZMRbpC
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,30-34,Female,,RKp8rxNgQAX
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,30-34,Male,,ABHnQuSJzZJ
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,35-39,Female,,MRnYv4nt5gc
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,35-39,Male,,PRsdy4olkFE
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,40-44,Female,,wOxLLZhNrPi
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,40-44,Male,,TcbPwuDGR7C
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,45-49,Female,,ONQ9uSvOkGB
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,45-49,Male,,Ba3F9Cdo4TM
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,50+,Female,,U9R0CAPL0AS
TX,TX_PVLS.D.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,WpZwPieQ060,MER,50+,Male,,hrDvHLgNfrf
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,<01,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,<01,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,01-04,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,01-04,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,05-09,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,05-09,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,10-14,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,10-14,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,15-19,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,15-19,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,20-24,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,20-24,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,25-29,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,25-29,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,30-34,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,30-34,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,35-39,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,35-39,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,40-44,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,40-44,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,45-49,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,45-49,Male,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,50+,Female,,
TX,TX_PVLS.N.Age/Sex/Indication/HIVStatus.20T.Routine,DSD,,MER,50+,Male,,
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenNegAlready,DSD,BeEA8PsZ8Ky,MER,<15,Female,,yxdKq1ZC8fS
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenNegAlready,DSD,BeEA8PsZ8Ky,MER,<15,Male,,NrvW7I8iYbo
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenNegAlready,DSD,BeEA8PsZ8Ky,MER,15+,Female,,DFLZuSpRYKv
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenNegAlready,DSD,BeEA8PsZ8Ky,MER,15+,Male,,u53iyNLwf4u
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenNegNew,DSD,BeEA8PsZ8Ky,MER,<15,Female,,KcI8l7j9oeX
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenNegNew,DSD,BeEA8PsZ8Ky,MER,<15,Male,,JURc3Uxzcr9
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenNegNew,DSD,BeEA8PsZ8Ky,MER,15+,Female,,kCzjNAGH5GY
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenNegNew,DSD,BeEA8PsZ8Ky,MER,15+,Male,,rktDV3ZuQjl
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenPosAlready,DSD,BeEA8PsZ8Ky,MER,<15,Female,,qBj9XLbUigZ
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenPosAlready,DSD,BeEA8PsZ8Ky,MER,<15,Male,,VyeN2c8Zdi4
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenPosAlready,DSD,BeEA8PsZ8Ky,MER,15+,Female,,vsVKGzHxDua
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenPosAlready,DSD,BeEA8PsZ8Ky,MER,15+,Male,,SZ3D287on4h
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenPosNew,DSD,BeEA8PsZ8Ky,MER,<15,Female,,qEv2Oi1bHsp
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenPosNew,DSD,BeEA8PsZ8Ky,MER,<15,Male,,zpOXupkpl7i
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenPosNew,DSD,BeEA8PsZ8Ky,MER,15+,Female,,BpjQgbuhZoo
TB_TX_PREV,TX_TB.D.Age/Sex/TBScreen/NewExistingART/HIVStatus.20T.ScreenPosNew,DSD,BeEA8PsZ8Ky,MER,15+,Male,,Y9GhVNf8jUd
Epi Cascade II,VL_SUPPRESSED.N.Age/Sex/HIVStatus.20T,,zoKiMGRucOY,SUBNAT,<15,Female,,wIv7t5fSIlK
Epi Cascade II,VL_SUPPRESSED.N.Age/Sex/HIVStatus.20T,,zoKiMGRucOY,SUBNAT,<15,Male,,GhywTqKHQNM
Epi Cascade II,VL_SUPPRESSED.N.Age/Sex/HIVStatus.20T,,zoKiMGRucOY,SUBNAT,15+,Female,,R6XPf8j0tYt
Epi Cascade II,VL_SUPPRESSED.N.Age/Sex/HIVStatus.20T,,zoKiMGRucOY,SUBNAT,15+,Male,,ZnMtvRMKMWh
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,,SSun4i7nHlV,SUBNAT,10-14,Male,,fVwsJnHVWkS
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,,SSun4i7nHlV,SUBNAT,15-19,Male,,MQDa774KdKt
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,,SSun4i7nHlV,SUBNAT,20-24,Male,,MQDa774KdKt
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,,SSun4i7nHlV,SUBNAT,25-29,Male,,MQDa774KdKt
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,,SSun4i7nHlV,SUBNAT,30-34,Male,,a74scQXPOAb
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,,SSun4i7nHlV,SUBNAT,35-39,Male,,a74scQXPOAb
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,,SSun4i7nHlV,SUBNAT,40-44,Male,,a74scQXPOAb
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,,SSun4i7nHlV,SUBNAT,45-49,Male,,a74scQXPOAb
VMMC,VMMC_CIRC_SUBNAT.N.Age/Sex.20T,,SSun4i7nHlV,SUBNAT,50+,Male,,a74scQXPOAb
